Time,MCC / MNC,Cell Id,SSB NR-ARFCN​ (PCell),RSSI,PCI​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt DL,IP Thrpt UL,Network Thrpt DL,Network Thrpt UL,Test TCP frames,Test TCP bytes,Test TCP frames lost,Test TCP frames OoO,Test TCP window full,Cell ID,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),SSB NR-ARFCN / PCI​ (PCell),PCI / SSB​ (PCell),Num PDSCH Carrier,Num Slots​ (PCell),Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss,Max Num Layers,Modulation​ (PCell),Layer,MAC UL Thp,Sched PDSCH Thp​ (PCell),Net PDSCH Thp​ (PCell),BLER​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average REs,Average MCS Index​ (PCell),Average Code Rate​ (PCell),Max Num Layers,Modulation​ (PCell),Layer,Aggregation Level​ (PCell),MAC DL Thp,Max MIMO-Layers CB PUSCH,Max MIMO-Layers PDSCH,Lat,Long,Sats used,Speed o.g.,Altitude,GPS status,Last update,Accuracy,Last started test,Campaign name,Cycles,Test success rate,Date & Time,Test KPI type,Test KPI avg,Test KPI worst,Tests done,Test KPI best,Test KPI last,Intermediate KPI
2023-03-17 10:09:28.290,,,,,,,,,,,,,,,,,,-80.1,4.5,22.5,649920/50,50/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.420,,,,,,,,,,,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.420,,,,,,,,,,,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,,,1,33,,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.420,,,,,,,,,,,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,,,1,33,,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.485,,,,,,,,,,0.006,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,,1,33,,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.485,,,,,,,,,,0.006,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,2,1,33,370,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,,0.006,0.006,0.0,185.0,2,16,,0.0,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.485,,,,,,,,,,0.006,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,2,1,33,370,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,,0.006,0.006,0.0,185.0,2,16,,0.0,11.72,,QPSK: 100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.485,,,,,,,,,,0.006,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,2,1,33,370,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,,0.006,0.006,0.0,185.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.560,,,,,,,,,,0.006,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,2,1,33,370,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,0.133,0.006,0.006,0.0,185.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.710,,,,,,,,,,0.002,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,2,1,33,370,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,0.133,0.006,0.006,0.0,185.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.710,,,,,,,,,,0.002,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,1,1,33,63,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.725,- / -,,,,,,,,,0.002,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,1,1,33,63,10037,0.159,0.159,0.0,304.2,33,3,28.0,8.7,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.765,- / -,,,,,,,,,0.002,0.159,,,,,,,-80.1,4.5,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.890,- / -,,649920,,50,-81.2,4.9,,,0.002,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:09:28.975,- / -,,649920,,50,-81.2,4.9,,,0.002,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.0,- / -,,649920,,50,-81.2,4.9,,0.003,0.002,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.0,- / -,,649920,,50,-81.2,4.9,0.0,0.003,0.002,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.120,- / -,,649920,,50,-81.2,4.9,0.0,0.003,0.004,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,1,1,23,63,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.002,0.002,0.0,63.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.120,- / -,,649920,,50,-81.2,4.9,0.0,0.003,0.004,0.159,,,,,,,-81.2,4.9,22.5,649920/50,50/0,1,2,1,23,186,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.150,- / -,,649920,,50,-82.6,4.7,0.0,0.003,0.004,0.159,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,23,186,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.220,- / -,,649920,,50,-82.6,4.7,0.0,0.003,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,23,186,7027,0.159,0.159,0.0,305.5,23,3,28.0,10.2,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.220,- / -,,649920,,50,-82.6,4.7,0.0,0.003,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.500,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.525,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,,,,,,Valid position,,,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.525,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884475,12,0,169.4,Valid position,,4,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.590,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884473,12,0,169.2,Valid position,,4,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.630,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884473,11,0,168.9,Valid position,,4,,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.630,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884473,11,0,168.9,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.645,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.133,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884473,11,0,168.7,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.695,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.117,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884473,11,0,168.7,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.695,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.087,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.117,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.725,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.16,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,17,186,5117,0.087,0.087,0.0,301.0,17,3,28.0,10.6,,,64-QAM: 100.0,,0.117,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.725,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.004,0.16,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,34,186,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.117,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.730,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.005,0.16,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,2,1,34,186,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.117,0.004,0.004,0.0,93.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.730,- / -,,649920,,50,-82.6,4.7,0.0,0.002,0.005,0.16,,,,,,,-82.6,4.7,22.5,649920/50,50/0,1,3,1,34,365,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.117,0.005,0.005,0.0,121.7,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.750,- / -,,649920,,50,-82.9,4.7,0.0,0.002,0.005,0.16,,,,,,,-82.9,4.7,22.4,649920/50,50/0,1,3,1,34,365,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.117,0.005,0.005,0.0,121.7,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.865,- / -,,649920,,50,-82.9,4.7,0.0,0.002,0.005,0.16,,,,,,,-82.9,4.7,22.4,649920/50,50/0,1,3,1,34,365,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.005,0.005,0.0,121.7,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.910,- / -,,649920,,50,-82.9,4.7,0.0,0.002,0.006,0.16,,,,,,,-82.9,4.7,22.4,649920/50,50/0,1,3,1,34,365,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.005,0.005,0.0,121.7,3,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:29.910,- / -,,649920,,50,-82.9,4.7,0.0,0.002,0.006,0.16,,,,,,,-82.9,4.7,22.4,649920/50,50/0,1,2,1,34,126,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.0,- / -,,649920,,50,-82.9,4.7,0.0,0.005,0.006,0.16,,,,,,,-82.9,4.7,22.4,649920/50,50/0,1,2,1,34,126,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.215,- / -,,649920,,50,-83.5,4.9,0.0,0.005,0.006,0.16,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,2,1,34,126,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.220,- / -,,649920,,50,-83.5,4.9,0.0,0.005,0.006,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,2,1,34,126,10338,0.16,0.16,0.0,304.1,34,3,28.0,11.1,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.220,- / -,,649920,,50,-83.5,4.9,0.0,0.005,0.006,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,2,1,33,126,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.500,- / -,,649920,,50,-83.5,4.9,0.0,0.001,0.006,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,2,1,33,126,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.650,- / -,,649920,,50,-83.5,4.9,0.0,0.001,0.001,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,2,1,33,126,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.786,0.006,0.006,0.0,63.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.650,- / -,,649920,,50,-83.5,4.9,0.0,0.001,0.001,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.786,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003101,13.884471,11,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.665,- / -,,649920,,50,-83.5,4.9,0.0,0.001,0.001,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.786,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.695,- / -,,649920,,50,-83.5,4.9,0.0,0.001,0.001,0.159,,,,,,,-83.5,4.9,22.4,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.157,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.705,- / -,,649920,,50,-83.8,5.0,0.0,0.001,0.001,0.159,,,,,,,-83.8,5.0,22.5,649920/50,50/0,1,1,1,33,123,10037,0.159,0.159,0.0,304.2,33,3,28.0,12.0,,,64-QAM: 100.0,,0.157,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.730,- / -,,649920,,50,-83.8,5.0,0.0,0.001,0.001,0.159,,,,,,,-83.8,5.0,22.5,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.850,- / -,,649920,,50,-83.8,5.0,0.0,0.001,0.005,0.159,,,,,,,-83.8,5.0,22.5,649920/50,50/0,1,1,1,34,123,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.001,0.001,0.0,123.0,1,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:30.850,- / -,,649920,,50,-83.8,5.0,0.0,0.001,0.005,0.159,,,,,,,-83.8,5.0,22.5,649920/50,50/0,1,2,1,34,120,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.0,- / -,,649920,,50,-83.8,5.0,0.0,0.004,0.005,0.159,,,,,,,-83.8,5.0,22.5,649920/50,50/0,1,2,1,34,120,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.195,- / -,,649920,,50,-84.0,5.1,0.0,0.004,0.005,0.159,,,,,,,-84.0,5.1,22.5,649920/50,50/0,1,2,1,34,120,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.220,- / -,,649920,,50,-84.0,5.1,0.0,0.004,0.005,0.16,,,,,,,-84.0,5.1,22.5,649920/50,50/0,1,2,1,34,120,10338,0.159,0.159,0.0,304.1,34,3,28.0,11.9,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.220,- / -,,649920,,50,-84.0,5.1,0.0,0.004,0.005,0.16,,,,,,,-84.0,5.1,22.5,649920/50,50/0,1,2,1,33,120,10037,0.16,0.16,0.0,304.2,33,3,28.0,11.7,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.430,- / -,,649920,,50,-84.0,5.1,0.0,0.004,0.004,0.16,,,,,,,-84.0,5.1,22.5,649920/50,50/0,1,2,1,33,120,10037,0.16,0.16,0.0,304.2,33,3,28.0,11.7,,,64-QAM: 100.0,,0.157,0.005,0.005,0.0,60.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
2023-03-17 10:09:31.430,- / -,,649920,,50,-84.0,5.1,0.0,0.004,0.004,0.16,,,,,,,-84.0,5.1,22.5,649920/50,50/0,1,2,1,33,308,10037,0.16,0.16,0.0,304.2,33,3,28.0,11.7,,,64-QAM: 100.0,,0.157,0.004,0.004,0.0,154.0,2,16,,0.0,11.72,,QPSK: 100.0,,LEVEL 2: 100.0,,,,51.003103,13.884467,12,0,168.6,Valid position,,4,Idle,Pillnitz Netzparameter,,,,,,,,,,
